,from, to, weight, directed
26284,26157,23891,1,True
26285,26158,15011,1,True
26286,26159,26003,1,True
26287,8595,26160,1,True
26288,26161,1128,1,True
26289,26162,5568,1,True
26290,26163,26164,1,True
26291,26165,26030,1,True
26292,26166,26167,1,True
26293,26168,15889,1,True
26294,26169,1128,1,True
26295,26170,17394,1,True
26296,26171,14578,1,True
26297,18426,1150,1,True
26298,18426,23077,1,True
26299,26172,21333,1,True
26300,26173,26131,1,True
26301,26173,26132,1,True
26302,9641,9641,2,True
26303,26174,3051,1,True
26304,26174,1409,1,True
26305,26175,25851,1,True
26306,26176,26177,1,True
26307,26178,20143,1,True
26308,26179,21333,1,True
26309,26180,15912,1,True
26310,26181,5191,1,True
26311,26182,26183,1,True
26312,26184,1128,1,True
26313,26185,25862,1,True
26314,26186,15068,1,True
26315,26187,11287,1,True
26316,26188,2059,1,True
26317,26189,25637,1,True
26318,26190,20976,1,True
26319,26191,20143,1,True
26320,4325,20143,1,True
26321,26192,196,1,True
26322,26192,22746,1,True
26323,26193,13446,1,True
26324,26194,26195,1,True
26325,26194,24198,1,True
26326,26194,24301,1,True
26327,26196,26197,1,True
26328,26198,25718,1,True
26329,26199,23891,1,True
26330,26200,26030,1,True
26331,25803,21942,1,True
26332,25803,25803,1,True
26333,26201,1128,1,True
26334,26202,24571,1,True
26335,26203,1519,1,True
26336,26204,22264,1,True
26337,26205,1128,1,True
26338,26206,21422,1,True
26339,26207,25718,1,True
26340,26208,26209,1,True
26341,26210,23351,1,True
26342,26210,23352,1,True
26343,26211,21885,1,True
26344,26212,4170,1,True
26345,26213,26030,1,True
26346,26214,21717,1,True
26347,26215,24717,1,True
26348,26216,25718,1,True
26349,26217,20143,1,True
26350,26218,26121,1,True
26351,26219,14578,1,True
26352,26220,16751,1,True
26353,26221,26222,1,True
26354,26223,21333,1,True
26355,26220,20950,1,True
26356,26224,21746,1,True
26357,26224,26224,1,True
26358,26224,21757,1,True
26359,26224,21759,1,True
26360,26224,21760,1,True
26361,26224,26225,1,True
26362,26224,25689,1,True
26363,26224,25686,1,True
26364,26224,21745,1,True
26365,26224,26226,1,True
26366,26224,26227,1,True
26367,26224,26228,1,True
26368,26224,25687,1,True
26369,26229,23891,1,True
26370,26230,24223,1,True
26371,26230,24224,1,True
26372,26231,15814,1,True
26373,26231,6219,1,True
26374,26231,6220,1,True
26375,26232,22857,1,True
26376,26233,26234,1,True
26377,8595,21918,1,True
26378,26235,1128,1,True
26379,26236,21249,1,True
26380,26237,21717,1,True
26381,26238,11287,1,True
26382,26239,11590,1,True
26383,3246,24301,1,True
26384,26240,26241,1,True
26385,26242,1128,1,True
26386,26243,25637,1,True
26387,26244,26245,2,True
26388,26246,9022,1,True
26389,26246,25347,1,True
26390,26247,26248,1,True
26391,26247,4015,1,True
26392,26249,8170,1,True
26393,26250,23937,1,True
26394,26251,26252,1,True
26395,19325,16751,1,True
26396,26253,26110,1,True
26397,26254,25494,1,True
26398,26255,26256,1,True
26399,26257,24223,1,True
26400,26257,24224,1,True
26401,26258,24822,1,True
26402,26258,24823,1,True
26403,26258,24824,1,True
26404,26259,26259,1,True
26405,26260,26261,1,True
26406,22760,196,1,True
26407,26262,25609,1,True
26408,26263,21249,1,True
26409,26264,26265,1,True
26410,26266,18559,1,True
26411,26267,1128,1,True
26412,26268,23984,1,True
26413,26269,26270,1,True
26414,26271,1771,1,True
26415,5792,26272,1,True
26416,5792,71,2,True
26417,26273,25643,1,True
26418,26274,3051,1,True
26419,26274,1409,1,True
26420,26275,22198,1,True
26421,26276,26277,1,True
26422,26278,13335,1,True
26423,26279,25718,1,True
26424,26280,25718,1,True
26425,26281,14578,1,True
26426,26282,16751,1,True
26427,26283,26270,1,True
26428,26284,24717,1,True
26429,26285,26286,1,True
26430,26287,26288,1,True
26431,26289,26289,1,True
26432,26290,1128,1,True
26433,26291,26288,1,True
26434,26292,1535,1,True
26435,26292,26293,1,True
26436,26292,26294,1,True
26437,26292,26295,1,True
26438,26296,196,1,True
26439,26297,5568,1,True
26440,26298,26100,1,True
26441,26298,17911,1,True
26442,26299,26300,1,True
26443,26301,18966,1,True
26444,26302,23057,1,True
26445,26303,4953,1,True
26446,26304,26305,1,True
26447,26306,26307,1,True
26448,26306,4920,1,True
26449,26306,4921,1,True
26450,26308,14578,1,True
26451,26309,26310,1,True
26452,26309,26311,1,True
26453,26309,26312,1,True
26454,26313,9807,1,True
26455,26314,26241,1,True
26456,26315,26316,1,True
26457,26315,26317,1,True
26458,26315,26318,1,True
26459,26319,24065,1,True
26460,26320,26321,1,True
26461,26322,26323,1,True
26462,26322,26324,1,True
26463,26325,25543,1,True
26464,26326,21349,1,True
26465,26327,1293,1,True
26466,26328,26329,1,True
26467,26330,23141,1,True
26468,26331,25862,1,True
26469,26332,26333,1,True
26470,26334,26334,1,True
26471,26335,23984,1,True
26472,26336,14446,1,True
26473,26337,114,1,True
26474,26338,8170,1,True
26475,26339,24301,1,True
26476,26340,17710,1,True
26477,26341,26342,1,True
26478,26341,25229,1,True
26479,26343,23984,1,True
26480,26344,20143,1,True
26481,26345,26345,3,True
26482,26346,20143,1,True
26483,9481,20858,1,True
26484,26347,23055,1,True
26485,8714,8170,1,True
26486,26348,26349,1,True
26487,26350,24717,1,True
26488,26351,26352,1,True
26489,26353,1128,1,True
26490,26354,26355,1,True
26491,26354,26356,1,True
26492,26354,26357,1,True
26493,26358,26110,1,True
26494,26359,26360,1,True
26495,20095,16759,1,True
26496,26361,23479,1,True
26497,26362,1128,1,True
26498,26363,16751,1,True
26499,26364,25718,1,True
26500,26365,4170,1,True
26501,26366,21422,1,True
26502,26367,26368,1,True
26503,26369,20143,1,True
26504,26370,23479,1,True
26505,26371,1293,1,True
26506,26372,21333,1,True
26507,26373,26374,1,True
26508,26375,21885,1,True
26509,26376,26377,1,True
26510,26378,19561,1,True
26511,26378,5741,1,True
26512,26379,24835,1,True
26513,26379,24836,1,True
26514,26380,21249,1,True
26515,26038,26036,1,True
26516,26038,26037,1,True
26517,26038,26038,1,True
26518,26038,26035,1,True
26519,26038,26039,1,True
26520,26381,26382,1,True
26521,26381,26381,1,True
26522,26383,24772,1,True
26523,26384,20143,1,True
26524,26385,21333,1,True
26525,26386,20143,1,True
26526,26387,6949,1,True
26527,26388,14578,1,True
26528,26389,1771,1,True
26529,26390,21885,1,True
26530,26391,1128,1,True
26531,26392,26393,1,True
26532,26394,26395,1,True
26533,26396,24794,1,True
26534,26397,25862,1,True
26535,26398,8170,1,True
26536,26399,26360,1,True
26537,26400,24091,1,True
26538,26401,196,1,True
26539,26402,196,1,True
26540,26403,6949,1,True
26541,26404,1128,1,True
26542,26405,1128,1,True
26543,26406,696,1,True
26544,26407,26408,1,True
26545,26407,26409,1,True
26546,26407,26410,1,True
26547,26407,26411,1,True
26548,26407,26412,1,True
26549,26413,26414,1,True
26550,26415,1128,1,True
26551,26416,25718,1,True
26552,26417,1411,1,True
26553,26418,26418,1,True
26554,26419,5681,1,True
26555,26420,25957,1,True
26556,26420,1281,1,True
26557,26421,10605,1,True
26558,24274,24274,1,True
26559,26422,23344,1,True
26560,26422,26423,1,True
26561,26424,20143,1,True
26562,26425,26360,1,True
26563,26426,5337,1,True
26564,26427,26428,1,True
26565,26429,26430,1,True
26566,26431,20143,1,True
26567,26432,21333,1,True
26568,26433,20143,1,True
26569,26434,26435,1,True
26570,26436,5337,1,True
26571,26437,24223,1,True
26572,26438,26439,1,True
26573,26438,1875,1,True
26574,26440,1128,1,True
26575,26441,26442,1,True
26576,26443,21464,1,True
26577,11047,24091,1,True
26578,26444,24223,1,True
26579,26445,26446,1,True
26580,26447,24065,1,True
26581,26448,24571,1,True
26582,26449,26450,1,True
26583,26451,26452,1,True
26584,26453,21333,1,True
26585,26454,24223,1,True
26586,26455,26241,1,True
26587,26456,25718,1,True
26588,26457,26277,1,True
26589,26458,1128,1,True
26590,26459,26460,1,True
26591,26461,8170,1,True
26592,26462,24223,1,True
26593,26463,26464,1,True
26594,234,1345,1,True
26595,234,26465,1,True
26596,26466,24223,1,True
26597,26467,5568,1,True
26598,26468,20143,1,True
26599,26469,24223,1,True
26600,26470,24223,1,True
26601,26471,26030,1,True
26602,26472,1128,1,True
26603,26473,26222,1,True
26604,26474,26442,1,True
26605,26475,26476,1,True
26606,26477,24223,1,True
26607,26478,1128,1,True
26608,26479,6949,1,True
26609,26480,26481,1,True
26610,26482,1128,1,True
26611,26483,26484,1,True
26612,26483,26485,1,True
26613,26486,23984,1,True
26614,26487,20143,1,True
26615,26488,26489,1,True
26616,26490,11287,1,True
26617,26491,24571,1,True
26618,26492,26493,1,True
26619,26494,26493,1,True
26620,26495,25862,1,True
26621,26496,21249,1,True
26622,26497,14122,1,True
26623,26498,935,1,True
26624,26499,26500,1,True
26625,26501,4689,1,True
26626,26501,447,1,True
26627,26502,22818,1,True
26628,26503,6562,1,True
26629,26503,6563,1,True
26630,26504,21717,1,True
26631,26505,1128,1,True
26632,26506,25671,1,True
26633,26507,21388,1,True
26634,26508,20143,1,True
26635,26509,26493,1,True
26636,26510,26511,1,True
26637,18481,26512,1,True
26638,18481,16432,1,True
26639,18481,510,1,True
26640,26513,26349,1,True
26641,2999,2677,1,True
26642,26514,26515,1,True
26643,26516,20143,1,True
26644,26517,196,1,True
26645,26518,26519,1,True
26646,26518,26520,1,True
26647,26521,25718,1,True
26648,26522,9327,1,True
26649,26523,21249,1,True
26650,26524,1128,1,True
26651,26525,20121,1,True
26652,26525,20122,1,True
26653,26526,26493,1,True
26654,26527,21249,1,True
26655,26528,9577,1,True
26656,26529,196,1,True
26657,26530,25637,1,True
26658,26531,11287,1,True
26659,3600,22818,1,True
26660,26532,26110,1,True
26661,26533,611,1,True
26662,26533,8540,1,True
26663,26533,8541,1,True
26664,26534,21885,1,True
26665,26535,196,1,True
26666,26536,26537,1,True
26667,26538,10820,1,True
26668,26539,6336,1,True
26669,8513,26540,1,True
26670,8513,26541,1,True
26671,26542,18059,1,True
26672,26543,26544,1,True
26673,26543,26545,1,True
26674,26543,26546,1,True
26675,26543,510,1,True
26676,26543,16432,1,True
26677,26543,26547,1,True
26678,26548,18673,1,True
26679,26549,17494,1,True
26680,26550,19971,1,True
26681,26551,26552,1,True
26682,26551,641,1,True
26683,26553,26554,1,True
26684,26553,26555,1,True
26685,26553,26556,1,True
26686,26557,8170,1,True
26687,26558,25718,1,True
26688,26559,24223,1,True
26689,26559,24224,1,True
26690,26560,26561,1,True
26691,26562,26563,1,True
26692,26564,11025,1,True
26693,26564,11026,1,True
26694,26565,8170,1,True
26695,26566,1128,1,True
26696,26567,2677,1,True
26697,26567,1250,1,True
26698,26568,8174,1,True
26699,26568,26569,1,True
26700,26570,26571,1,True
26701,26570,26572,1,True
26702,26570,26573,1,True
26703,26570,26574,1,True
26704,26570,9311,1,True
26705,26570,26575,1,True
26706,26570,26576,1,True
26707,26570,26577,1,True
26708,26570,26578,1,True
26709,26579,24535,1,True
26710,26580,26561,1,True
26711,26581,1128,1,True
26712,26582,26583,1,True
26713,26584,24223,1,True
26714,26585,26493,1,True
26715,26586,26241,1,True
26716,26587,4170,1,True
26717,26588,21946,1,True
26718,26589,13273,1,True
26719,26589,26590,1,True
26720,26589,26591,1,True
26721,5697,22818,1,True
26722,26592,6882,1,True
26723,26592,6883,1,True
26724,26593,26594,1,True
26725,2709,26595,1,True
26726,26596,3992,1,True
26727,26596,26597,1,True
26728,13359,24997,1,True
26729,13359,1345,1,True
26730,26598,24168,1,True
26731,26598,24169,1,True
26732,26598,1505,1,True
26733,2981,26599,1,True
26734,26600,21333,1,True
26735,26601,26493,1,True
26736,26602,24223,1,True
26737,26603,26604,1,True
26738,26603,26605,1,True
26739,26603,26606,1,True
26740,26607,11287,1,True
26741,26608,26609,1,True
26742,26610,26349,1,True
26743,26611,23141,1,True
26744,26612,1128,1,True
26745,26613,21580,1,True
26746,26613,21581,1,True
26747,26613,20551,1,True
26748,25467,26614,1,True
26749,26615,10171,1,True
26750,26616,8440,1,True
26751,26617,1128,1,True
26752,26618,26619,1,True
26753,26620,21407,1,True
26754,26621,24223,1,True
26755,26622,21333,1,True
26756,26623,26500,1,True
26757,26624,1128,1,True
26758,26625,22794,1,True
26759,26625,22795,1,True
26760,26626,24223,1,True
26761,26627,26628,1,True
26762,26629,13335,1,True
26763,26630,26631,1,True
26764,26632,20475,1,True
26765,26633,11287,1,True
26766,26634,5020,1,True
26767,26635,8378,1,True
26768,26635,591,1,True
26769,26635,26636,1,True
26770,26637,26638,1,True
26771,26639,26640,1,True
26772,26641,1128,1,True
26773,26642,26110,1,True
26774,26643,25970,1,True
26775,26644,26645,1,True
26776,26646,17710,1,True
26777,26647,16902,1,True
26778,26648,16902,1,True
26779,26649,26500,1,True
26780,26650,26651,1,True
26781,26652,196,1,True
26782,26653,1128,1,True
26783,26654,26655,1,True
26784,26656,24223,1,True
26785,26657,22214,1,True
26786,26657,762,1,True
26787,26657,22215,1,True
26788,26658,22818,1,True
26789,26659,5337,1,True
26790,26660,1128,1,True
26791,26661,4710,1,True
26792,26661,5851,1,True
26793,26662,1293,1,True
26794,26663,5568,1,True
26795,26664,17710,1,True
26796,26665,1128,1,True
26797,26666,196,1,True
26798,26667,11287,1,True
26799,26668,16634,1,True
26800,26669,12766,1,True
26801,26670,26500,1,True
26802,26671,26671,1,True
26803,26672,26673,1,True
26804,26674,26675,1,True
26805,26676,26677,1,True
26806,26678,26493,1,True
26807,26679,25718,1,True
26808,26680,26681,1,True
26809,26682,3051,1,True
26810,26683,20143,1,True
26811,26684,25718,1,True
26812,26685,2059,1,True
26813,26686,1128,1,True
26814,26687,26688,1,True
26815,15823,20143,1,True
26816,26689,1771,1,True
26817,26690,26500,1,True
26818,26691,26692,1,True
26819,26693,22834,1,True
26820,26694,10022,1,True
26821,26695,12766,1,True
26822,26696,1293,1,True
26823,26697,6596,1,True
26824,26698,17710,1,True
26825,26699,21885,1,True
26826,26700,24301,1,True
26827,26701,24091,1,True
26828,26702,25718,1,True
26829,26703,24223,1,True
26830,26704,24223,1,True
26831,26705,196,1,True
26832,26706,24223,1,True
26833,26707,24223,1,True
26834,5697,24091,1,True
26835,26508,21333,1,True
26836,26708,25718,1,True
26837,26709,26121,1,True
26838,26710,1771,1,True
26839,26711,25637,1,True
26840,26712,21333,1,True
26841,26713,26714,1,True
26842,26713,26715,1,True
26843,26716,26717,1,True
26844,26718,1128,1,True
26845,26719,25637,1,True
26846,26720,696,1,True
26847,26721,23686,1,True
26848,26721,26722,1,True
26849,26721,26723,1,True
26850,26721,26724,1,True
26851,26725,20143,1,True
26852,26726,26727,1,True
26853,26728,9327,1,True
26854,26729,26730,1,True
26855,26731,21224,1,True
26856,26732,26733,1,True
26857,26734,4919,1,True
26858,26734,4920,1,True
26859,26734,4921,1,True
26860,26735,24223,1,True
26861,26736,26736,2,True
26862,26736,184,2,True
26863,26736,8281,2,True
26864,26737,3814,2,True
26865,26738,20923,1,True
26866,26738,26739,1,True
26867,26740,26741,1,True
26868,26742,1128,1,True
26869,26743,26744,1,True
26870,26743,7899,1,True
26871,26745,25671,1,True
26872,26746,24416,1,True
26873,26747,24091,1,True
26874,26748,1128,1,True
26875,26749,24772,1,True
26876,26750,24023,1,True
26877,26750,13335,1,True
26878,26750,23937,1,True
26879,26750,26751,1,True
26880,26750,26752,1,True
26881,26753,1128,1,True
26882,26754,21462,1,True
26883,26755,26500,1,True
26884,26756,26757,1,True
26885,26758,696,1,True
26886,26759,4953,1,True
26887,26760,2059,1,True
26888,26761,1771,1,True
26889,26762,196,1,True
26890,26763,196,1,True
26891,26764,17710,1,True
26892,26765,1128,1,True
26893,26766,24772,1,True
26894,26767,16759,1,True
26895,26768,23264,1,True
26896,26768,23265,1,True
26897,22956,22957,2,True
26898,22956,4170,2,True
26899,26769,17710,1,True
26900,26770,8170,1,True
26901,26771,1128,1,True
26902,26772,26773,1,True
26903,26774,26775,1,True
26904,26776,1293,1,True
26905,26777,21333,1,True
26906,26778,26779,1,True
26907,26778,26780,1,True
26908,26781,16022,1,True
26909,26782,25957,1,True
26910,26782,1281,1,True
26911,26783,21249,1,True
26912,26784,13335,1,True
26913,26785,20143,1,True
26914,26786,17710,1,True
26915,921,11703,1,True
26916,26787,24279,1,True
26917,26788,1128,1,True
26918,26682,25363,1,True
26919,26682,4710,1,True
26920,921,26789,1,True
26921,26790,26791,1,True
26922,26792,1128,1,True
26923,26793,26393,1,True
26924,26794,24223,1,True
26925,26795,9327,1,True
26926,26796,1841,1,True
26927,26797,15750,1,True
26928,26797,6219,1,True
26929,26797,6220,1,True
26930,26798,26799,1,True
26931,26800,1128,1,True
26932,26801,21422,1,True
26933,26802,11953,1,True
26934,26802,26803,1,True
26935,26804,24223,1,True
26936,26805,8170,1,True
26937,26806,21249,1,True
26938,26807,2359,1,True
26939,26808,26809,1,True
26940,26808,26808,1,True
26941,26810,21249,1,True
26942,26811,4710,1,True
26943,26811,5851,1,True
26944,26812,26813,1,True
26945,26812,26814,1,True
26946,26815,10820,1,True
26947,26816,196,1,True
26948,26817,26817,1,True
26949,26818,25384,1,True
26950,10034,18504,1,True
26951,26819,26820,1,True
26952,26821,26822,1,True
26953,26823,26824,1,True
26954,26825,24065,1,True
26955,26826,22794,1,True
26956,26826,22795,1,True
26957,26827,1128,1,True
26958,26828,1128,1,True
26959,26829,26830,1,True
26960,26831,26500,1,True
26961,26832,22794,1,True
26962,26832,22795,1,True
26963,26833,11287,1,True
26964,26834,3230,1,True
26965,26834,26835,1,True
26966,26836,26500,1,True
26967,26837,20143,1,True
26968,26838,4710,1,True
26969,26838,5851,1,True
26970,26839,26840,1,True
26971,26839,26841,1,True
26972,26842,13446,1,True
26973,26843,24571,1,True
26974,26844,114,1,True
26975,26845,5337,1,True
26976,26846,24571,1,True
26977,26847,26848,1,True
26978,26849,5568,1,True
26979,26850,26851,1,True
26980,26850,26852,1,True
26981,26853,696,1,True
26982,26854,18673,1,True
26983,26855,21333,1,True
26984,26856,196,1,True
26985,26857,20143,1,True
26986,26858,25637,1,True
26987,26859,1128,1,True
26988,26860,26861,1,True
26989,26860,718,1,True
26990,26862,26863,1,True
26991,26862,26864,1,True
26992,26862,26865,1,True
26993,26866,1128,1,True
26994,26867,26868,1,True
26995,26867,26869,1,True
26996,26870,25637,1,True
26997,26871,6596,1,True
26998,26872,25718,1,True
26999,26873,24571,1,True
27000,26874,11346,1,True
27001,26875,696,1,True
27002,131,26876,1,True
27003,131,25433,1,True
27004,26877,21717,1,True
27005,26878,26500,1,True
27006,26879,8170,1,True
27007,26880,21333,1,True
27008,26881,7139,1,True
27009,26882,17710,1,True
27010,26883,25637,1,True
27011,26884,26619,1,True
27012,26885,22857,1,True
27013,26886,1128,1,True
27014,26887,26888,1,True
27015,26889,16317,1,True
27016,26889,16318,1,True
27017,26890,21388,1,True
27018,26891,23052,1,True
27019,26892,26893,1,True
27020,26894,24223,1,True
27021,26895,611,1,True
27022,26896,196,1,True
27023,26897,611,1,True
27024,26897,8540,1,True
27025,26897,8541,1,True
27026,26898,18673,1,True
27027,26899,15011,1,True
27028,26900,4710,1,True
27029,26900,5851,1,True
